SalePrice,LotFrontage,LandSlope,HouseStyle,OverallQual,OverallCond,Foundation,BsmtQual,TotalBsmtSF,HeatingQC,CentralAir,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,TotRmsAbvGrd,GarageCars,GarageArea,GarageCond,PavedDrive,OpenPorchSF,MoSold,YrSold,SaleType
235000,70,Gtl,1Story,7,5,PConc,Gd,1525,Ex,Y,1525,0,0,1525,1,6,2,541,TA,Y,36,9,2006,WD
124000,65,Gtl,1Story,5,5,CBlock,TA,1584,TA,Y,1584,0,0,1584,0,8,3,792,TA,Y,152,4,2009,WD
123000,68,Gtl,SFoyer,5,5,CBlock,TA,864,TA,Y,900,0,0,900,1,6,1,288,TA,Y,144,12,2006,WD
163000,60,Gtl,1.5Fin,6,7,BrkTil,Fa,482,Ex,N,1221,691,0,1912,0,7,2,672,TA,Y,25,4,2008,WD
246578,53,Gtl,1Story,7,5,PConc,Gd,1356,Ex,Y,1500,0,0,1500,1,6,3,648,TA,Y,20,10,2006,New
281213,88,Gtl,2Story,8,5,PConc,Gd,1094,Ex,Y,1133,1349,0,2482,0,9,3,642,TA,Y,39,2,2007,WD
160000,NA,Sev,1Story,5,5,CBlock,TA,747,TA,Y,1687,0,0,1687,1,7,2,572,TA,N,0,6,2010,WD
137500,51,Gtl,2Story,5,8,BrkTil,TA,939,Ex,Y,939,574,0,1513,0,8,1,180,Fa,N,0,5,2007,WD
138000,60,Gtl,1.5Fin,5,4,CBlock,TA,1208,Gd,Y,1136,768,0,1904,1,7,1,240,TA,Y,0,5,2009,WD
137450,51,Gtl,1.5Fin,6,6,BrkTil,TA,976,Ex,Y,1160,448,0,1608,0,7,1,216,TA,Y,16,10,2009,WD
120000,50,Gtl,1.5Fin,6,7,BrkTil,TA,862,TA,Y,950,208,0,1158,0,5,1,208,TA,Y,0,7,2008,WD
193000,62,Gtl,2Story,6,5,PConc,TA,839,Ex,Y,864,729,0,1593,1,8,2,398,TA,Y,75,4,2008,WD
193879,64,Gtl,1Story,7,5,PConc,Gd,1286,Ex,Y,1294,0,0,1294,0,6,2,662,TA,Y,55,7,2006,New
282922,49,Gtl,1Story,8,5,PConc,Gd,1485,Ex,Y,1464,0,0,1464,1,6,3,754,TA,Y,160,8,2007,WD
105000,60,Gtl,1.5Fin,3,4,PConc,TA,672,TA,Y,694,520,0,1214,0,6,3,936,TA,Y,0,1,2006,WD
275000,44,Mod,1Story,8,5,PConc,Ex,1594,Ex,Y,1646,0,0,1646,1,5,2,482,TA,Y,53,1,2008,WD
133000,70,Gtl,SFoyer,5,7,CBlock,Gd,768,TA,Y,768,0,0,768,1,5,2,396,TA,Y,0,3,2009,WD
112000,NA,Gtl,1Story,5,5,CBlock,TA,833,Ex,Y,833,0,0,833,1,5,0,0,NA,Y,0,3,2009,WD
125500,60,Gtl,2Story,4,7,CBlock,Fa,622,Gd,Y,741,622,0,1363,0,6,2,528,TA,Y,0,6,2010,WD
215000,46,Gtl,2Story,7,6,CBlock,Gd,791,Gd,Y,1236,857,0,2093,0,7,2,542,TA,Y,63,11,2008,WD
230000,79,Gtl,2Story,7,5,PConc,Gd,944,Ex,Y,944,896,0,1840,1,6,2,622,TA,Y,45,6,2009,WD
140000,80,Gtl,1.5Fin,6,8,CBlock,TA,856,Ex,Y,1112,556,0,1668,0,6,1,271,TA,Y,0,9,2009,WD
90000,60,Gtl,1Story,4,5,Slab,NA,0,Fa,N,1040,0,0,1040,0,6,2,420,TA,Y,0,6,2009,WD
257000,88,Gtl,1Story,8,5,PConc,Gd,1844,Ex,Y,1844,0,0,1844,1,7,2,620,TA,Y,44,9,2009,COD
207000,64,Gtl,1.5Fin,6,7,BrkTil,TA,833,Gd,Y,1053,795,0,1848,0,8,2,370,TA,N,0,6,2008,WD
175900,51,Gtl,1Story,7,5,PConc,Gd,1386,Ex,Y,1569,0,0,1569,0,7,3,660,TA,Y,20,5,2009,WD
122500,60,Gtl,2Story,4,6,PConc,TA,777,Gd,Y,1246,1044,0,2290,0,11,2,560,TA,N,0,4,2010,WD
340000,NA,Gtl,2Story,8,5,PConc,Gd,1284,Ex,Y,1310,1140,0,2450,1,7,3,1069,TA,Y,126,5,2009,WD
124000,71,Gtl,1Story,5,5,CBlock,TA,1144,TA,Y,1144,0,0,1144,1,6,1,336,TA,Y,88,8,2008,COD
223000,NA,Gtl,1Story,6,5,CBlock,TA,1844,Gd,Y,1844,0,0,1844,1,7,2,540,TA,Y,73,12,2006,WD
179900,90,Gtl,2Story,6,6,CBlock,TA,708,Gd,Y,708,708,0,1416,0,7,2,776,TA,Y,169,5,2006,WD
127500,53,Gtl,1Story,6,5,CBlock,Gd,1069,TA,Y,1069,0,0,1069,0,4,2,440,TA,Y,55,7,2010,WD
136500,37,Gtl,1Story,6,5,PConc,Gd,848,Ex,Y,848,0,0,848,1,3,2,420,TA,Y,0,3,2008,WD
274970,NA,Gtl,SLvl,6,7,CBlock,Gd,697,TA,Y,1575,626,0,2201,0,8,2,432,Gd,Y,236,8,2006,WD
144000,NA,Gtl,1Story,5,5,CBlock,TA,1024,TA,Y,1344,0,0,1344,1,6,1,484,TA,Y,28,6,2007,WD
142000,80,Gtl,1Story,6,6,CBlock,TA,1252,Ex,Y,1252,0,0,1252,0,7,2,528,TA,Y,39,10,2008,WD
271000,81,Gtl,2Story,7,5,PConc,Gd,1223,Ex,Y,1223,904,0,2127,1,5,2,525,TA,Y,132,8,2008,WD
140000,60,Gtl,1.5Fin,5,6,CBlock,TA,913,TA,Y,1048,510,0,1558,1,6,1,288,TA,Y,0,4,2008,WD
119000,60,Gtl,1Story,5,7,CBlock,TA,788,TA,Y,804,0,0,804,1,4,1,240,TA,Y,0,2,2010,WD
182900,NA,Gtl,1Story,6,7,CBlock,Gd,1440,Ex,Y,1440,0,0,1440,0,7,2,467,TA,Y,0,4,2007,WD
192140,60,Gtl,2Story,5,5,PConc,Gd,732,Ex,Y,734,1104,0,1838,0,7,2,372,TA,Y,40,7,2006,WD
143750,NA,Gtl,1Story,6,6,CBlock,Gd,958,TA,Y,958,0,0,958,0,5,2,440,TA,Y,60,10,2009,WD
64500,60,Gtl,1Story,4,6,BrkTil,TA,656,TA,Y,968,0,0,968,0,5,1,216,Fa,Y,0,8,2007,WD
186500,93,Gtl,2Story,6,5,PConc,Gd,936,Ex,Y,962,830,0,1792,1,8,2,451,TA,Y,0,5,2008,WD
160000,80,Mod,1Story,5,5,CBlock,TA,1126,Fa,Y,1126,0,0,1126,1,5,2,484,TA,P,41,5,2006,WD
174000,80,Gtl,1Story,6,9,CBlock,TA,1319,TA,Y,1537,0,0,1537,1,7,2,462,TA,Y,36,7,2008,COD
120500,60,Gtl,1Story,4,6,PConc,TA,864,TA,Y,864,0,0,864,0,5,2,528,TA,Y,0,5,2007,WD
394617,96,Gtl,1Story,8,5,PConc,Ex,1932,Ex,Y,1932,0,0,1932,1,7,3,774,TA,Y,66,11,2008,New
149700,90,Gtl,1Story,6,7,CBlock,TA,912,TA,Y,1236,0,0,1236,1,6,2,923,TA,Y,158,4,2010,WD
197000,80,Gtl,SLvl,7,6,CBlock,TA,539,TA,Y,1040,685,0,1725,0,6,2,550,TA,Y,88,11,2007,WD
191000,79,Mod,2.5Fin,6,7,BrkTil,Ex,588,Fa,Y,1423,748,384,2555,0,11,2,672,TA,Y,0,9,2008,WD
149300,NA,Gtl,1Story,6,5,PConc,Gd,848,Ex,Y,848,0,0,848,1,3,2,420,TA,Y,0,5,2008,WD
310000,85,Gtl,2Story,10,5,PConc,Ex,1017,Ex,Y,1026,981,0,2007,1,10,3,812,TA,Y,52,4,2009,WD
121000,NA,Gtl,1.5Unf,6,6,BrkTil,TA,952,Fa,N,952,0,0,952,0,4,1,192,Po,P,98,5,2009,WD
179600,63,Gtl,1Story,7,5,PConc,Gd,1422,Ex,Y,1422,0,0,1422,0,7,2,626,TA,Y,60,11,2007,WD
129000,70,Gtl,SFoyer,6,5,CBlock,TA,814,Gd,Y,913,0,0,913,1,6,1,240,TA,Y,0,5,2007,WD
157900,NA,Gtl,1Story,5,7,CBlock,TA,1188,TA,Y,1188,0,0,1188,0,6,1,312,TA,P,39,4,2010,WD
240000,80,Gtl,2Story,8,5,PConc,Gd,1220,Ex,Y,1220,870,0,2090,1,8,2,556,TA,Y,65,12,2007,WD
112000,70,Gtl,2Story,4,7,CBlock,Fa,560,Gd,N,796,550,0,1346,0,6,1,384,TA,Y,24,5,2007,WD
92000,21,Gtl,SFoyer,5,7,CBlock,Gd,630,Ex,Y,630,0,0,630,1,3,0,0,NA,Y,0,8,2006,WD
136000,60,Gtl,2Story,5,5,CBlock,Gd,896,TA,Y,896,896,0,1792,0,8,0,0,NA,Y,45,9,2009,WD
287090,78,Gtl,1Story,8,5,PConc,Gd,1573,Ex,Y,1578,0,0,1578,0,7,3,840,TA,Y,36,5,2009,New
145000,35,Gtl,SLvl,5,5,PConc,Gd,547,Gd,Y,1072,0,0,1072,1,5,2,525,TA,Y,28,5,2006,WD
84500,90,Gtl,1Story,5,5,PConc,Gd,1140,Ex,Y,1140,0,0,1140,0,6,0,0,NA,Y,56,7,2006,WD
185000,62,Gtl,1Story,7,5,PConc,Gd,1221,Ex,Y,1221,0,0,1221,1,6,2,400,TA,Y,113,10,2009,WD
175000,62,Gtl,2Story,6,5,PConc,Gd,953,Ex,Y,953,694,0,1647,0,7,2,460,TA,Y,40,8,2007,WD
210000,85,Gtl,1Story,6,6,CBlock,Gd,1542,TA,Y,2073,0,0,2073,1,7,2,500,TA,Y,0,2,2010,WD
266500,66,Gtl,2Story,7,9,Stone,TA,1152,Ex,Y,1188,1152,0,2340,0,9,1,252,TA,Y,60,5,2010,WD
142125,68,Gtl,1Story,5,6,CBlock,TA,1078,Gd,Y,1078,0,0,1078,1,5,1,240,TA,Y,0,4,2010,WD
147500,75,Gtl,1Story,5,6,CBlock,TA,1256,Gd,Y,1256,0,0,1256,1,6,1,276,TA,Y,68,6,2008,WD
